location,Jardim de Belém
lat,38.75000
lon,-9.00000
asl,70.106
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Jardim de Belém Temperature [2 m elevation corrected]
20230114T1600,14.120192
20230114T1700,14.100191
20230114T1800,13.610191
20230114T1900,13.060191
20230114T2000,12.150191
20230114T2100,12.030191
20230114T2200,11.4501915
20230114T2300,11.440191
20230115T0000,11.370192
20230115T0100,11.140191
20230115T0200,11.160192
20230115T0300,11.4501915
20230115T0400,11.870192
20230115T0500,12.000192
20230115T0600,12.400191
20230115T0700,13.010192
20230115T0800,13.160192
20230115T0900,12.620192
20230115T1000,13.360191
20230115T1100,13.470192
20230115T1200,13.500192
20230115T1300,13.740191
20230115T1400,14.020191
20230115T1500,13.980191
20230115T1600,13.650191
20230115T1700,12.350191
20230115T1800,11.510192
20230115T1900,11.350191
20230115T2000,10.800192
20230115T2100,10.250192
20230115T2200,9.640191
20230115T2300,9.990191
20230116T0000,10.840192
20230116T0100,11.340192
20230116T0200,11.7001915
20230116T0300,12.110191
20230116T0400,12.470192
20230116T0500,12.620192
20230116T0600,12.820191
20230116T0700,13.160192
20230116T0800,13.240191
20230116T0900,13.550192
20230116T1000,14.310191
20230116T1100,14.820191
20230116T1200,15.030191
20230116T1300,15.230191
20230116T1400,15.320191
20230116T1500,14.820191
20230116T1600,14.910192
20230116T1700,14.180192
20230116T1800,14.010192
20230116T1900,13.890191
20230116T2000,13.9501915
20230116T2100,14.080192
20230116T2200,14.070191
20230116T2300,14.160192
20230117T0000,14.090192
20230117T0100,14.310191
20230117T0200,14.410192
20230117T0300,14.470192
20230117T0400,14.430192
20230117T0500,14.250192
20230117T0600,14.300192
20230117T0700,14.370192
20230117T0800,14.280191
20230117T0900,14.250192
20230117T1000,14.420192
20230117T1100,14.530191
20230117T1200,14.770191
20230117T1300,14.800192
20230117T1400,14.250192
20230117T1500,14.100191
20230117T1600,13.790192
20230117T1700,12.800192
20230117T1800,12.330192
20230117T1900,11.9501915
20230117T2000,11.420192
20230117T2100,11.050192
20230117T2200,10.620192
20230117T2300,10.320191
20230118T0000,10.370192
20230118T0100,10.270191
20230118T0200,10.030191
20230118T0300,10.140191
20230118T0400,9.870192
20230118T0500,9.740191
20230118T0600,9.420192
20230118T0700,9.190191
20230118T0800,9.050192
20230118T0900,9.270191
20230118T1000,10.900191
20230118T1100,11.370192
20230118T1200,11.570191
20230118T1300,11.890191
20230118T1400,12.110191
20230118T1500,12.100191
20230118T1600,11.890191
20230118T1700,10.870192
20230118T1800,9.870192
20230118T1900,9.430192
20230118T2000,8.770191
20230118T2100,8.580192
20230118T2200,7.930192
20230118T2300,7.560192
20230119T0000,7.470192
20230119T0100,7.1701922
20230119T0200,7.000192
20230119T0300,6.720192
20230119T0400,6.730192
20230119T0500,6.620192
20230119T0600,7.700192
20230119T0700,7.980192
20230119T0800,8.100192
20230119T0900,9.030191
20230119T1000,11.360191
20230119T1100,12.540192
20230119T1200,13.2001915
20230119T1300,13.390191
20230119T1400,13.780191
20230119T1500,13.920192
20230119T1600,13.720192
20230119T1700,13.530191
20230119T1800,13.180192
20230119T1900,13.220192
20230119T2000,13.270191
20230119T2100,13.340192
20230119T2200,13.140191
20230119T2300,13.170192
20230120T0000,13.150191
20230120T0100,13.050192
20230120T0200,12.920192
20230120T0300,13.250192
20230120T0400,13.410192
20230120T0500,13.910192
20230120T0600,14.080192
20230120T0700,13.860191
20230120T0800,13.960192
20230120T0900,14.230191
20230120T1000,15.180192
20230120T1100,16.000193
20230120T1200,16.360191
20230120T1300,16.420193
20230120T1400,16.820192
20230120T1500,16.780193
20230120T1600,16.300192
20230120T1700,15.630192
20230120T1800,15.010192
20230120T1900,14.610191
20230120T2000,13.850191
20230120T2100,13.660192
20230120T2200,13.520191
20230120T2300,13.530191
20230121T0000,13.460192
20230121T0100,13.500192
20230121T0200,13.600191
20230121T0300,13.590192
20230121T0400,13.660192
20230121T0500,13.850191
20230121T0600,13.710192
20230121T0700,13.680192
20230121T0800,14.010192
20230121T0900,14.480191
20230121T1000,15.630192
20230121T1100,16.490192
20230121T1200,16.820192
20230121T1300,17.090193
20230121T1400,17.150192
20230121T1500,16.900192
20230121T1600,16.690193
20230121T1700,15.380192
20230121T1800,14.420192
20230121T1900,13.970192
20230121T2000,13.080192
20230121T2100,12.710192
20230121T2200,12.180192
20230121T2300,12.080192
20230122T0000,11.920192
20230122T0100,11.650191
20230122T0200,11.2001915
20230122T0300,10.750192
20230122T0400,10.090192
20230122T0500,9.230191
20230122T0600,8.560191
20230122T0700,8.160192
20230122T0800,7.850192
20230122T0900,8.220192
20230122T1000,9.580192
20230122T1100,10.540192
20230122T1200,11.490191
20230122T1300,12.180192
20230122T1400,12.990191
20230122T1500,13.400191
20230122T1600,12.670192
20230122T1700,11.480191
20230122T1800,10.320191
20230122T1900,9.670192
20230122T2000,8.9501915
20230122T2100,8.770191
20230122T2200,8.100192
20230122T2300,7.820192
20230123T0000,7.460192
20230123T0100,7.250192
20230123T0200,6.690192
20230123T0300,6.230192
20230123T0400,5.970192
20230123T0500,5.050192
20230123T0600,4.850192
20230123T0700,4.6701922
20230123T0800,4.500192
20230123T0900,5.330192
20230123T1000,8.160192
20230123T1100,9.980191
20230123T1200,11.000192
20230123T1300,12.000192
20230123T1400,13.4501915
20230123T1500,13.7001915
20230123T1600,13.520191
20230123T1700,12.400191
20230123T1800,10.560191
20230123T1900,10.100191
20230123T2000,8.960192
20230123T2100,8.330192
20230123T2200,7.470192
20230123T2300,7.310192
20230124T0000,6.790192
20230124T0100,6.590192
20230124T0200,6.650192
20230124T0300,6.480192
20230124T0400,5.960192
20230124T0500,5.140192
20230124T0600,5.070192
20230124T0700,4.720192
20230124T0800,4.570192
20230124T0900,5.550192
20230124T1000,8.530191
20230124T1100,9.4501915
20230124T1200,10.370192
20230124T1300,11.190191
20230124T1400,12.2001915
20230124T1500,12.610191
20230124T1600,12.640191
20230124T1700,11.500192
20230124T1800,10.550192
20230124T1900,9.920192
20230124T2000,8.750192
20230124T2100,8.320191
20230124T2200,6.790192
20230124T2300,6.270192
20230125T0000,5.840192
20230125T0100,5.570192
20230125T0200,4.990192
20230125T0300,5.040192
20230125T0400,4.820192
20230125T0500,4.0201917
20230125T0600,3.8201919
20230125T0700,3.790192
20230125T0800,3.790192
20230125T0900,4.710192
20230125T1000,7.440192
20230125T1100,8.780191
20230125T1200,10.150191
20230125T1300,11.220192
20230125T1400,12.330192
20230125T1500,12.560191
20230125T1600,12.500192
20230125T1700,11.420192
20230125T1800,10.000192
20230125T1900,9.330192
20230125T2000,7.940192
20230125T2100,7.570192
20230125T2200,6.870192
20230125T2300,6.610192
20230126T0000,6.520192
20230126T0100,6.060192
20230126T0200,4.350192
20230126T0300,4.100192
20230126T0400,4.160192
20230126T0500,3.3301919
20230126T0600,4.470192
20230126T0700,5.120192
20230126T0800,6.300192
20230126T0900,7.400192
20230126T1000,10.470192
20230126T1100,11.590192
20230126T1200,12.050192
20230126T1300,12.160192
20230126T1400,12.330192
20230126T1500,12.120192
20230126T1600,12.330192
20230126T1700,11.470192
20230126T1800,10.210192
20230126T1900,9.790192
20230126T2000,8.760192
20230126T2100,8.370192
20230126T2200,7.660192
20230126T2300,7.270192
20230127T0000,6.930192
20230127T0100,6.690192
20230127T0200,6.520192
20230127T0300,6.570192
20230127T0400,6.280192
20230127T0500,5.300192
20230127T0600,5.290192
20230127T0700,5.340192
20230127T0800,5.390192
20230127T0900,6.610192
20230127T1000,9.940191
20230127T1100,11.670192
20230127T1200,12.780191
20230127T1300,13.690191
20230127T1400,14.080192
20230127T1500,14.050192
20230127T1600,13.780191
20230127T1700,12.740191
20230127T1800,11.820191
20230127T1900,11.340192
20230127T2000,10.170192
20230127T2100,9.730191
20230127T2200,8.570191
20230127T2300,8.210192
20230128T0000,7.690192
20230128T0100,6.950192
20230128T0200,6.360192
20230128T0300,5.720192
20230128T0400,5.510192
20230128T0500,5.290192
20230128T0600,5.000192
20230128T0700,4.980192
20230128T0800,4.880192
20230128T0900,6.190192
20230128T1000,8.850191
20230128T1100,9.900191
20230128T1200,11.070191
20230128T1300,11.840192
20230128T1400,12.580192
20230128T1500,12.840192
20230128T1600,12.820191
20230128T1700,11.930192
20230128T1800,10.690191
20230128T1900,10.010192
20230128T2000,9.070191
20230128T2100,8.940191
20230128T2200,7.820192
20230128T2300,7.350192
20230129T0000,6.850192
20230129T0100,6.360192
20230129T0200,5.570192
20230129T0300,5.330192
20230129T0400,5.140192
20230129T0500,4.810192
20230129T0600,4.410192
20230129T0700,3.9901917
20230129T0800,3.9501917
20230129T0900,4.960192
20230129T1000,7.480192
20230129T1100,9.010192
20230129T1200,10.290192
20230129T1300,11.210192
20230129T1400,12.7001915
20230129T1500,13.100191
20230129T1600,13.230191
20230129T1700,12.130192
20230129T1800,10.830192
20230129T1900,9.830192
20230129T2000,8.2001915
20230129T2100,7.6701922
20230129T2200,6.620192
20230129T2300,6.260192
20230130T0000,5.810192
20230130T0100,5.410192
20230130T0200,4.790192
20230130T0300,4.240192
20230130T0400,4.120192
20230130T0500,3.6801918
20230130T0600,3.6701918
20230130T0700,3.5501919
20230130T0800,3.7501917
20230130T0900,4.980192
20230130T1000,7.600192
20230130T1100,8.900191
20230130T1200,10.350191
20230130T1300,11.480191
20230130T1400,12.880192
20230130T1500,13.480191
20230130T1600,13.680192
20230130T1700,12.750192
20230130T1800,11.360191
20230130T1900,10.820191
20230130T2000,9.190191
20230130T2100,8.470192
20230130T2200,7.520192
20230130T2300,7.1701922
20230131T0000,6.630192
20230131T0100,6.1701922
20230131T0200,5.440192
20230131T0300,5.010192
20230131T0400,4.890192
20230131T0500,4.300192
20230131T0600,4.360192
20230131T0700,3.8801918
20230131T0800,4.2301917
20230131T0900,5.450192
20230131T1000,8.780191
20230131T1100,10.490191
20230131T1200,12.040192
20230131T1300,13.250192
20230131T1400,14.630192
20230131T1500,14.9501915
20230131T1600,14.860191
20230131T1700,13.540192
20230131T1800,11.340192
20230131T1900,10.760192
20230131T2000,8.780191
20230131T2100,8.280191
20230131T2200,6.840192
20230131T2300,6.350192
20230201T0000,6.180192
20230201T0100,6.050192
20230201T0200,5.380192
20230201T0300,4.570192
20230201T0400,4.2501917
20230201T0500,3.2801917
20230201T0600,3.2601917
20230201T0700,2.5801919
20230201T0800,2.8201919
20230201T0900,4.010192
20230201T1000,7.410192
20230201T1100,9.220192
20230201T1200,10.990191
20230201T1300,12.330192
20230201T1400,13.860191
20230201T1500,14.100191
20230201T1600,14.2001915
20230201T1700,13.380192
20230201T1800,11.810191
20230201T1900,10.790192
20230201T2000,8.830192
20230201T2100,7.960192
20230201T2200,6.860192
20230201T2300,6.280192
20230202T0000,6.290192
20230202T0100,5.950192
20230202T0200,5.010192
20230202T0300,4.630192
20230202T0400,4.280192
20230202T0500,3.4901917
20230202T0600,3.0101917
20230202T0700,2.9801917
20230202T0800,3.6401918
20230202T0900,5.150192
20230202T1000,8.530191
20230202T1100,10.500192
20230202T1200,12.220192
20230202T1300,13.370192
20230202T1400,15.010192
20230202T1500,15.390191
20230202T1600,15.600191
20230202T1700,14.860191
20230202T1800,14.180192
20230202T1900,13.190191
20230202T2000,10.840192
20230202T2100,9.750192
20230202T2200,7.490192
20230202T2300,6.800192
20230203T0000,6.190192
20230203T0100,6.500192
20230203T0200,5.780192
20230203T0300,5.070192
20230203T0400,4.990192
20230203T0500,4.170192
20230203T0600,4.370192
20230203T0700,4.2301917
20230203T0800,4.240192
20230203T0900,6.390192
20230203T1000,9.900191
20230203T1100,12.050192
20230203T1200,13.820191
20230203T1300,15.310191
20230203T1400,16.880192
20230203T1500,17.600193
20230203T1600,17.650192
20230203T1700,16.360191
20230203T1800,14.030191
20230203T1900,13.300192
20230203T2000,11.650191
20230203T2100,10.9501915
20230203T2200,9.630192
20230203T2300,9.170192
20230204T0000,8.800192
20230204T0100,8.310192
20230204T0200,7.750192
20230204T0300,6.980192
20230204T0400,6.480192
20230204T0500,6.280192
20230204T0600,5.970192
20230204T0700,5.660192
20230204T0800,5.580192
20230204T0900,7.480192
20230204T1000,11.060191
20230204T1100,13.050192
20230204T1200,14.830192
20230204T1300,16.270191
20230204T1400,18.010193
20230204T1500,18.700193
20230204T1600,18.770193
20230204T1700,17.410192
20230204T1800,15.340192
20230204T1900,13.810191
20230204T2000,12.020191
20230204T2100,11.300192
20230204T2200,10.260192
20230204T2300,10.030191
20230205T0000,9.810191
20230205T0100,9.150191
20230205T0200,8.370192
20230205T0300,7.620192
20230205T0400,7.440192
20230205T0500,6.050192
20230205T0600,5.800192
20230205T0700,4.600192
20230205T0800,5.000192
20230205T0900,6.840192
20230205T1000,11.100191
20230205T1100,13.410192
20230205T1200,15.010192
20230205T1300,16.320192
20230205T1400,17.960192
20230205T1500,18.740192
20230205T1600,18.940193
20230205T1700,17.870192
20230205T1800,15.040192
20230205T1900,14.070191
20230205T2000,12.650191
20230205T2100,11.800192
20230205T2200,10.530191
20230205T2300,9.820191
20230206T0000,9.020191
20230206T0100,8.090192
20230206T0200,6.850192
20230206T0300,6.300192
20230206T0400,6.280192
20230206T0500,5.530192
20230206T0600,5.310192
20230206T0700,5.140192
20230206T0800,5.470192
20230206T0900,7.520192
20230206T1000,11.410192
20230206T1100,13.290192
20230206T1200,15.040192
20230206T1300,16.000193
20230206T1400,17.300192
20230206T1500,17.680193
20230206T1600,17.340193
20230206T1700,15.770191
20230206T1800,13.610191
20230206T1900,12.550192
20230206T2000,10.420192
20230206T2100,9.340192
20230206T2200,8.090192
20230206T2300,7.560192
20230207T0000,7.660192
20230207T0100,7.730192
20230207T0200,8.180192
20230207T0300,7.740192
20230207T0400,7.610192
20230207T0500,6.880192
20230207T0600,6.810192
20230207T0700,6.450192
20230207T0800,7.050192
20230207T0900,7.820192
20230207T1000,9.900191
20230207T1100,11.190191
20230207T1200,12.360191
20230207T1300,13.600191
20230207T1400,14.320191
20230207T1500,14.850191
20230207T1600,14.650191
20230207T1700,13.940191
20230207T1800,13.170192
20230207T1900,11.910192
20230207T2000,9.990191
20230207T2100,8.890191
20230207T2200,7.910192
20230207T2300,7.290192
20230208T0000,7.250192
20230208T0100,6.860192
20230208T0200,6.650192
20230208T0300,6.340192
20230208T0400,6.610192
20230208T0500,6.830192
20230208T0600,7.600192
20230208T0700,8.070191
20230208T0800,8.740191
20230208T0900,9.410192
20230208T1000,10.020191
20230208T1100,10.320191
20230208T1200,10.660192
20230208T1300,11.610191
20230208T1400,12.990191
20230208T1500,13.010192
20230208T1600,12.550192
20230208T1700,11.920192
20230208T1800,11.890191
20230208T1900,11.720192
20230208T2000,11.080192
20230208T2100,10.680192
20230208T2200,10.960192
20230208T2300,10.870192
20230209T0000,10.630192
20230209T0100,10.7001915
20230209T0200,10.110191
20230209T0300,9.850191
20230209T0400,9.980191
20230209T0500,9.790192
20230209T0600,9.650191
20230209T0700,9.550192
20230209T0800,9.680192
20230209T0900,10.430192
20230209T1000,12.160192
20230209T1100,13.830192
20230209T1200,15.510192
20230209T1300,16.480192
20230209T1400,17.620192
20230209T1500,18.070192
20230209T1600,17.900192
20230209T1700,16.980192
20230209T1800,15.920192
20230209T1900,14.940191
20230209T2000,13.860191
20230209T2100,12.610191
20230209T2200,11.720192
20230209T2300,11.410192
20230210T0000,10.830192
20230210T0100,10.300192
20230210T0200,9.780191
20230210T0300,9.280191
20230210T0400,9.010192
20230210T0500,8.660192
20230210T0600,8.570191
20230210T0700,8.530191
20230210T0800,8.840192
20230210T0900,9.460192
20230210T1000,11.250192
20230210T1100,12.770191
20230210T1200,13.830192
20230210T1300,14.580192
20230210T1400,15.310191
20230210T1500,15.320191
20230210T1600,14.880192
20230210T1700,13.990191
20230210T1800,13.4501915
20230210T1900,12.550192
20230210T2000,10.960192
20230210T2100,10.220192
20230210T2200,9.190191
20230210T2300,8.570191
20230211T0000,8.470192
20230211T0100,8.2001915
20230211T0200,8.020192
20230211T0300,7.540192
20230211T0400,7.520192
20230211T0500,7.550192
20230211T0600,7.540192
20230211T0700,7.490192
20230211T0800,7.860192
20230211T0900,8.690191
20230211T1000,10.110191
20230211T1100,11.230191
20230211T1200,12.240191
20230211T1300,13.530191
20230211T1400,14.510192
20230211T1500,14.770191
20230211T1600,14.540192
20230211T1700,13.920192
20230211T1800,13.370192
20230211T1900,13.040192
20230211T2000,12.390191
20230211T2100,12.190191
20230211T2200,11.620192
20230211T2300,11.600191
20230212T0000,11.470192
20230212T0100,11.020191
20230212T0200,10.830192
20230212T0300,10.560191
20230212T0400,10.480191
20230212T0500,9.940191
20230212T0600,9.9501915
20230212T0700,9.980191
20230212T0800,10.170192
20230212T0900,10.410192
20230212T1000,11.510192
20230212T1100,12.230191
20230212T1200,13.130192
20230212T1300,13.680192
20230212T1400,14.830192
20230212T1500,14.7001915
20230212T1600,14.7001915
20230212T1700,14.330192
20230212T1800,14.040192
20230212T1900,13.550192
20230212T2000,12.520191
20230212T2100,12.290192
20230212T2200,12.560191
20230212T2300,12.2001915
20230213T0000,11.900191
20230213T0100,11.7001915
20230213T0200,11.180192
20230213T0300,10.590192
20230213T0400,10.130192
20230213T0500,9.790192
20230213T0600,9.680192
20230213T0700,9.640191
20230213T0800,9.860191
20230213T0900,10.720192
20230213T1000,13.240191
20230213T1100,14.540192
20230213T1200,15.580192
20230213T1300,16.440193
20230213T1400,17.630192
20230213T1500,18.060192
20230213T1600,18.070192
20230213T1700,17.060192
20230213T1800,15.780191
20230213T1900,14.670192
20230213T2000,12.770191
20230213T2100,12.380192
20230213T2200,11.550192
20230213T2300,11.480191
20230214T0000,11.120192
20230214T0100,10.750192
20230214T0200,10.000192
20230214T0300,9.320191
20230214T0400,8.9501915
20230214T0500,8.690191
20230214T0600,8.680192
20230214T0700,8.490191
20230214T0800,8.890191
20230214T0900,10.310191
20230214T1000,13.140191
20230214T1100,14.440191
20230214T1200,15.980191
20230214T1300,16.630192
20230214T1400,17.680193
20230214T1500,17.900192
20230214T1600,17.600193
20230214T1700,16.790192
20230214T1800,16.140192
20230214T1900,15.620192
20230214T2000,15.160192
20230214T2100,14.980191
20230214T2200,14.020191
20230214T2300,14.100191
20230215T0000,13.940191
20230215T0100,13.780191
20230215T0200,13.340192
20230215T0300,13.130192
20230215T0400,13.000192
20230215T0500,12.520191
20230215T0600,12.390191
20230215T0700,12.050192
20230215T0800,11.920192
20230215T0900,12.160192
20230215T1000,14.830192
20230215T1100,15.640191
20230215T1200,16.600193
20230215T1300,17.600193
20230215T1400,18.710192
20230215T1500,19.080193
20230215T1600,19.150192
20230215T1700,18.190193
20230215T1800,17.110193
20230215T1900,16.070192
20230215T2000,14.770191
20230215T2100,14.330192
20230215T2200,12.980191
20230215T2300,12.380192
20230216T0000,11.690191
20230216T0100,11.530191
20230216T0200,11.130192
20230216T0300,10.510192
20230216T0400,10.130192
20230216T0500,9.570191
20230216T0600,9.320191
20230216T0700,8.890191
20230216T0800,9.410192
20230216T0900,10.670192
20230216T1000,13.770191
20230216T1100,15.130192
20230216T1200,16.640192
20230216T1300,17.910192
20230216T1400,19.350193
20230216T1500,19.660192
20230216T1600,19.590193
20230216T1700,18.650192
20230216T1800,17.330193
20230216T1900,16.170193
20230216T2000,14.340192
20230216T2100,14.000192
20230216T2200,12.850191
20230216T2300,12.650191
20230217T0000,12.290192
20230217T0100,12.020191
20230217T0200,11.430192
20230217T0300,11.050192
20230217T0400,10.640191
20230217T0500,10.350191
20230217T0600,10.230191
