location,Jardim de Belém
lat,38.75000
lon,-9.00000
asl,70.106
variable,Precipitation Total
unit,mm
level,sfc
resolution,hourly
aggregation,None
timestamp,Jardim de Belém Precipitation Total
20230731T0700,0.0
20230731T0800,0.0
20230731T0900,0.0
20230731T1000,0.0
20230731T1100,0.0
20230731T1200,0.0
20230731T1300,0.0
20230731T1400,0.0
20230731T1500,0.0
20230731T1600,0.0
20230731T1700,0.0
20230731T1800,0.0
20230731T1900,0.0
20230731T2000,0.0
20230731T2100,0.0
20230731T2200,0.0
20230731T2300,0.0
20230801T0000,0.0
20230801T0100,0.0
20230801T0200,0.0
20230801T0300,0.0
20230801T0400,0.0
20230801T0500,0.0
20230801T0600,0.0
20230801T0700,0.0
20230801T0800,0.0
20230801T0900,0.0
20230801T1000,0.0
20230801T1100,0.0
20230801T1200,0.0
20230801T1300,0.0
20230801T1400,0.0
20230801T1500,0.0
20230801T1600,0.0
20230801T1700,0.0
20230801T1800,0.0
20230801T1900,0.0
20230801T2000,0.0
20230801T2100,0.0
20230801T2200,0.0
20230801T2300,0.0
20230802T0000,0.0
20230802T0100,0.0
20230802T0200,0.0
20230802T0300,0.0
20230802T0400,0.0
20230802T0500,0.0
20230802T0600,0.0
20230802T0700,0.0
20230802T0800,0.0
20230802T0900,0.0
20230802T1000,0.0
20230802T1100,0.0
20230802T1200,0.0
20230802T1300,0.0
20230802T1400,0.0
20230802T1500,0.0
20230802T1600,0.0
20230802T1700,0.0
20230802T1800,0.0
20230802T1900,0.0
20230802T2000,0.0
20230802T2100,0.0
20230802T2200,0.0
20230802T2300,0.0
20230803T0000,0.0
20230803T0100,0.0
20230803T0200,0.0
20230803T0300,0.0
20230803T0400,0.0
20230803T0500,0.0
20230803T0600,0.0
20230803T0700,0.0
20230803T0800,0.0
20230803T0900,0.0
20230803T1000,0.0
20230803T1100,0.0
20230803T1200,0.0
20230803T1300,0.0
20230803T1400,0.0
20230803T1500,0.0
20230803T1600,0.0
20230803T1700,0.0
20230803T1800,0.0
20230803T1900,0.0
20230803T2000,0.0
20230803T2100,0.0
20230803T2200,0.0
20230803T2300,0.0
20230804T0000,0.0
20230804T0100,0.0
20230804T0200,0.0
20230804T0300,0.0
20230804T0400,0.0
20230804T0500,0.0
20230804T0600,0.0
20230804T0700,0.0
20230804T0800,0.0
20230804T0900,0.0
20230804T1000,0.0
20230804T1100,0.0
20230804T1200,0.0
20230804T1300,0.0
20230804T1400,0.0
20230804T1500,0.0
20230804T1600,0.0
20230804T1700,0.0
20230804T1800,0.0
20230804T1900,0.0
20230804T2000,0.0
20230804T2100,0.0
20230804T2200,0.0
20230804T2300,0.0
20230805T0000,0.0
20230805T0100,0.0
20230805T0200,0.0
20230805T0300,0.0
20230805T0400,0.0
20230805T0500,0.0
20230805T0600,0.0
20230805T0700,0.0
20230805T0800,0.0
20230805T0900,0.0
20230805T1000,0.0
20230805T1100,0.0
20230805T1200,0.0
20230805T1300,0.0
20230805T1400,0.0
20230805T1500,0.0
20230805T1600,0.0
20230805T1700,0.0
20230805T1800,0.0
20230805T1900,0.0
20230805T2000,0.0
20230805T2100,0.0
20230805T2200,0.0
20230805T2300,0.0
20230806T0000,0.0
20230806T0100,0.0
20230806T0200,0.0
20230806T0300,0.0
20230806T0400,0.0
20230806T0500,0.0
20230806T0600,0.0
20230806T0700,0.0
20230806T0800,0.0
20230806T0900,0.0
20230806T1000,0.0
20230806T1100,0.0
20230806T1200,0.0
20230806T1300,0.0
20230806T1400,0.0
20230806T1500,0.0
20230806T1600,0.0
20230806T1700,0.0
20230806T1800,0.0
20230806T1900,0.0
20230806T2000,0.0
20230806T2100,0.0
20230806T2200,0.0
20230806T2300,0.0
20230807T0000,0.0
20230807T0100,0.0
20230807T0200,0.0
20230807T0300,0.0
20230807T0400,0.0
20230807T0500,0.0
20230807T0600,0.0
20230807T0700,0.0
20230807T0800,0.0
20230807T0900,0.0
20230807T1000,0.0
20230807T1100,0.0
20230807T1200,0.0
20230807T1300,0.0
20230807T1400,0.0
20230807T1500,0.0
20230807T1600,0.0
20230807T1700,0.0
20230807T1800,0.0
20230807T1900,0.0
20230807T2000,0.0
20230807T2100,0.0
20230807T2200,0.0
20230807T2300,0.0
20230808T0000,0.0
20230808T0100,0.0
20230808T0200,0.0
20230808T0300,0.0
20230808T0400,0.0
20230808T0500,0.0
20230808T0600,0.0
20230808T0700,0.0
20230808T0800,0.0
20230808T0900,0.0
20230808T1000,0.0
20230808T1100,0.0
20230808T1200,0.0
20230808T1300,0.0
20230808T1400,0.0
20230808T1500,0.0
20230808T1600,0.0
20230808T1700,0.0
20230808T1800,0.0
20230808T1900,0.0
20230808T2000,0.0
20230808T2100,0.0
20230808T2200,0.0
20230808T2300,0.0
20230809T0000,0.0
20230809T0100,0.0
20230809T0200,0.0
20230809T0300,0.0
20230809T0400,0.0
20230809T0500,0.0
20230809T0600,0.0
20230809T0700,0.0
20230809T0800,0.0
20230809T0900,0.0
20230809T1000,0.0
20230809T1100,0.0
20230809T1200,0.0
20230809T1300,0.0
20230809T1400,0.0
20230809T1500,0.0
20230809T1600,0.0
20230809T1700,0.0
20230809T1800,0.0
20230809T1900,0.0
20230809T2000,0.0
20230809T2100,0.0
20230809T2200,0.0
20230809T2300,0.0
20230810T0000,0.0
20230810T0100,0.0
20230810T0200,0.0
20230810T0300,0.0
20230810T0400,0.0
20230810T0500,0.0
20230810T0600,0.0
20230810T0700,0.0
20230810T0800,0.0
20230810T0900,0.0
20230810T1000,0.0
20230810T1100,0.0
20230810T1200,0.0
20230810T1300,0.0
20230810T1400,0.0
20230810T1500,0.0
20230810T1600,0.0
20230810T1700,0.0
20230810T1800,0.0
20230810T1900,0.0
20230810T2000,0.0
20230810T2100,0.0
20230810T2200,0.0
20230810T2300,0.0
20230811T0000,0.0
20230811T0100,0.0
20230811T0200,0.0
20230811T0300,0.0
20230811T0400,0.0
20230811T0500,0.0
20230811T0600,0.0
20230811T0700,0.0
20230811T0800,0.0
20230811T0900,0.0
20230811T1000,0.0
20230811T1100,0.0
20230811T1200,0.0
20230811T1300,0.0
20230811T1400,0.0
20230811T1500,0.0
20230811T1600,0.0
20230811T1700,0.0
20230811T1800,0.0
20230811T1900,0.0
20230811T2000,0.0
20230811T2100,0.0
20230811T2200,0.0
20230811T2300,0.0
20230812T0000,0.0
20230812T0100,0.0
20230812T0200,0.0
20230812T0300,0.0
20230812T0400,0.0
20230812T0500,0.0
20230812T0600,0.0
20230812T0700,0.0
20230812T0800,0.0
20230812T0900,0.0
20230812T1000,0.0
20230812T1100,0.0
20230812T1200,0.0
20230812T1300,0.0
20230812T1400,0.0
20230812T1500,0.0
20230812T1600,0.0
20230812T1700,0.0
20230812T1800,0.0
20230812T1900,0.0
20230812T2000,0.0
20230812T2100,0.0
20230812T2200,0.0
20230812T2300,0.0
20230813T0000,0.0
20230813T0100,0.0
20230813T0200,0.0
20230813T0300,0.0
20230813T0400,0.0
20230813T0500,0.0
20230813T0600,0.0
20230813T0700,0.0
20230813T0800,0.0
20230813T0900,0.0
20230813T1000,0.0
20230813T1100,0.0
20230813T1200,0.0
20230813T1300,0.0
20230813T1400,0.0
20230813T1500,0.0
20230813T1600,0.0
20230813T1700,0.0
20230813T1800,0.0
20230813T1900,0.0
20230813T2000,0.0
20230813T2100,0.0
20230813T2200,0.0
20230813T2300,0.0
20230814T0000,0.0
20230814T0100,0.0
20230814T0200,0.0
20230814T0300,0.0
20230814T0400,0.0
20230814T0500,0.0
20230814T0600,0.0
20230814T0700,0.0
20230814T0800,0.0
20230814T0900,0.0
20230814T1000,0.0
20230814T1100,0.0
20230814T1200,0.0
20230814T1300,0.0
20230814T1400,0.0
20230814T1500,0.0
20230814T1600,0.0
20230814T1700,0.0
20230814T1800,0.0
20230814T1900,0.0
20230814T2000,0.0
20230814T2100,0.0
20230814T2200,0.0
20230814T2300,0.0
20230815T0000,0.0
20230815T0100,0.0
20230815T0200,0.0
20230815T0300,0.0
20230815T0400,0.0
20230815T0500,0.0
20230815T0600,0.0
20230815T0700,0.0
20230815T0800,0.0
20230815T0900,0.0
20230815T1000,0.0
20230815T1100,0.0
20230815T1200,0.0
20230815T1300,0.0
20230815T1400,0.0
20230815T1500,0.0
20230815T1600,0.0
20230815T1700,0.0
20230815T1800,0.0
20230815T1900,0.0
20230815T2000,0.0
20230815T2100,0.0
20230815T2200,0.0
20230815T2300,0.0
20230816T0000,0.0
20230816T0100,0.0
20230816T0200,0.0
20230816T0300,0.0
20230816T0400,0.0
20230816T0500,0.0
20230816T0600,0.0
20230816T0700,0.0
20230816T0800,0.0
20230816T0900,0.0
20230816T1000,0.0
20230816T1100,0.0
20230816T1200,0.0
20230816T1300,0.0
20230816T1400,0.0
20230816T1500,0.0
20230816T1600,0.0
20230816T1700,0.0
20230816T1800,0.0
20230816T1900,0.0
20230816T2000,0.0
20230816T2100,0.0
20230816T2200,0.0
20230816T2300,0.0
20230817T0000,0.0
20230817T0100,0.0
20230817T0200,0.0
20230817T0300,0.0
20230817T0400,0.0
20230817T0500,0.0
20230817T0600,0.0
20230817T0700,0.0
20230817T0800,0.0
20230817T0900,0.0
20230817T1000,0.0
20230817T1100,0.0
20230817T1200,0.0
20230817T1300,0.0
20230817T1400,0.0
20230817T1500,0.0
20230817T1600,0.0
20230817T1700,0.0
20230817T1800,0.0
20230817T1900,0.0
20230817T2000,0.0
20230817T2100,0.0
20230817T2200,0.0
20230817T2300,0.0
20230818T0000,0.0
20230818T0100,0.0
20230818T0200,0.0
20230818T0300,0.0
20230818T0400,0.0
20230818T0500,0.0
20230818T0600,0.0
20230818T0700,0.0
20230818T0800,0.0
20230818T0900,0.0
20230818T1000,0.0
20230818T1100,0.0
20230818T1200,0.0
20230818T1300,0.0
20230818T1400,0.0
20230818T1500,0.0
20230818T1600,0.0
20230818T1700,0.0
20230818T1800,0.0
20230818T1900,0.0
20230818T2000,0.0
20230818T2100,0.0
20230818T2200,0.0
20230818T2300,0.0
20230819T0000,0.0
20230819T0100,0.0
20230819T0200,0.0
20230819T0300,0.0
20230819T0400,0.0
20230819T0500,0.0
20230819T0600,0.0
20230819T0700,0.0
20230819T0800,0.0
20230819T0900,0.0
20230819T1000,0.0
20230819T1100,0.0
20230819T1200,0.0
20230819T1300,0.0
20230819T1400,0.0
20230819T1500,0.0
20230819T1600,0.0
20230819T1700,0.0
20230819T1800,0.0
20230819T1900,0.0
20230819T2000,0.0
20230819T2100,0.0
20230819T2200,0.0
20230819T2300,0.0
20230820T0000,0.0
20230820T0100,0.0
20230820T0200,0.0
20230820T0300,0.0
20230820T0400,0.0
20230820T0500,0.0
20230820T0600,0.0
20230820T0700,0.0
20230820T0800,0.0
20230820T0900,0.0
20230820T1000,0.0
20230820T1100,0.0
20230820T1200,0.0
20230820T1300,0.0
20230820T1400,0.0
20230820T1500,0.0
20230820T1600,0.0
20230820T1700,0.0
20230820T1800,0.0
20230820T1900,0.0
20230820T2000,0.0
20230820T2100,0.0
20230820T2200,0.0
20230820T2300,0.0
20230821T0000,0.0
20230821T0100,0.0
20230821T0200,0.0
20230821T0300,0.0
20230821T0400,0.0
20230821T0500,0.0
20230821T0600,0.0
20230821T0700,0.0
20230821T0800,0.0
20230821T0900,0.0
20230821T1000,0.0
20230821T1100,0.0
20230821T1200,0.0
20230821T1300,0.0
20230821T1400,0.0
20230821T1500,0.0
20230821T1600,0.0
20230821T1700,0.0
20230821T1800,0.0
20230821T1900,0.0
20230821T2000,0.0
20230821T2100,0.0
20230821T2200,0.0
20230821T2300,0.0
20230822T0000,0.0
20230822T0100,0.0
20230822T0200,0.0
20230822T0300,0.0
20230822T0400,0.0
20230822T0500,0.0
20230822T0600,0.0
20230822T0700,0.0
20230822T0800,0.0
20230822T0900,0.0
20230822T1000,0.0
20230822T1100,0.0
20230822T1200,0.0
20230822T1300,0.0
20230822T1400,0.0
20230822T1500,0.0
20230822T1600,0.0
20230822T1700,0.0
20230822T1800,0.0
20230822T1900,0.0
20230822T2000,0.0
20230822T2100,0.0
20230822T2200,0.0
20230822T2300,0.0
20230823T0000,0.0
20230823T0100,0.0
20230823T0200,0.0
20230823T0300,0.0
20230823T0400,0.0
20230823T0500,0.0
20230823T0600,0.0
20230823T0700,0.0
20230823T0800,0.0
20230823T0900,0.0
20230823T1000,0.0
20230823T1100,0.0
20230823T1200,0.0
20230823T1300,0.0
20230823T1400,0.0
20230823T1500,0.0
20230823T1600,0.0
20230823T1700,0.0
20230823T1800,0.0
20230823T1900,0.0
20230823T2000,0.0
20230823T2100,0.0
20230823T2200,0.0
20230823T2300,0.0
20230824T0000,0.0
20230824T0100,0.0
20230824T0200,0.0
20230824T0300,0.0
20230824T0400,0.0
20230824T0500,0.0
20230824T0600,0.0
20230824T0700,0.0
20230824T0800,0.0
20230824T0900,0.0
20230824T1000,0.0
20230824T1100,0.0
20230824T1200,0.0
20230824T1300,0.0
20230824T1400,0.0
20230824T1500,0.0
20230824T1600,0.0
20230824T1700,0.0
20230824T1800,0.0
20230824T1900,0.0
20230824T2000,0.0
20230824T2100,0.0
20230824T2200,0.0
20230824T2300,0.0
20230825T0000,0.0
20230825T0100,0.0
20230825T0200,0.0
20230825T0300,0.0
20230825T0400,0.0
20230825T0500,0.0
20230825T0600,0.0
20230825T0700,0.0
20230825T0800,0.0
20230825T0900,0.0
20230825T1000,0.0
20230825T1100,0.0
20230825T1200,0.0
20230825T1300,0.0
20230825T1400,0.0
20230825T1500,0.0
20230825T1600,0.0
20230825T1700,0.0
20230825T1800,0.0
20230825T1900,0.0
20230825T2000,0.0
20230825T2100,0.0
20230825T2200,0.0
20230825T2300,0.0
20230826T0000,0.0
20230826T0100,0.0
20230826T0200,0.0
20230826T0300,0.0
20230826T0400,0.0
20230826T0500,0.0
20230826T0600,0.0
20230826T0700,0.0
20230826T0800,0.0
20230826T0900,0.0
20230826T1000,0.0
20230826T1100,0.0
20230826T1200,0.0
20230826T1300,0.0
20230826T1400,0.0
20230826T1500,0.0
20230826T1600,0.0
20230826T1700,0.0
20230826T1800,0.0
20230826T1900,0.0
20230826T2000,0.0
20230826T2100,0.0
20230826T2200,0.0
20230826T2300,0.0
20230827T0000,0.0
20230827T0100,0.0
20230827T0200,0.0
20230827T0300,0.0
20230827T0400,0.0
20230827T0500,0.0
20230827T0600,0.0
20230827T0700,0.0
20230827T0800,0.0
20230827T0900,0.0
20230827T1000,0.0
20230827T1100,0.0
20230827T1200,0.0
20230827T1300,0.0
20230827T1400,0.0
20230827T1500,0.0
20230827T1600,0.0
20230827T1700,0.0
20230827T1800,0.0
20230827T1900,0.0
20230827T2000,0.0
20230827T2100,0.0
20230827T2200,0.0
20230827T2300,0.0
20230828T0000,0.0
20230828T0100,0.0
20230828T0200,0.0
20230828T0300,0.0
20230828T0400,0.0
20230828T0500,0.0
20230828T0600,0.0
20230828T0700,0.0
20230828T0800,0.0
20230828T0900,0.0
20230828T1000,0.0
20230828T1100,0.0
20230828T1200,0.0
20230828T1300,0.0
20230828T1400,0.0
20230828T1500,0.0
20230828T1600,0.0
20230828T1700,0.0
20230828T1800,0.0
20230828T1900,0.0
20230828T2000,0.0
20230828T2100,0.0
20230828T2200,0.0
20230828T2300,0.0
20230829T0000,0.0
20230829T0100,0.0
20230829T0200,0.0
20230829T0300,0.0
20230829T0400,0.0
20230829T0500,0.0
20230829T0600,0.0
20230829T0700,0.0
20230829T0800,0.0
20230829T0900,0.0
20230829T1000,0.0
20230829T1100,0.0
20230829T1200,0.0
20230829T1300,0.0
20230829T1400,0.0
20230829T1500,0.0
20230829T1600,0.0
20230829T1700,0.0
20230829T1800,0.0
20230829T1900,0.0
20230829T2000,0.0
20230829T2100,0.0
20230829T2200,0.0
20230829T2300,0.0
20230830T0000,0.0
20230830T0100,0.0
20230830T0200,0.0
20230830T0300,0.0
20230830T0400,0.0
20230830T0500,0.0
20230830T0600,0.0
20230830T0700,0.0
20230830T0800,0.0
20230830T0900,0.0
20230830T1000,0.0
20230830T1100,0.0
20230830T1200,0.0
20230830T1300,0.0
20230830T1400,0.0
20230830T1500,0.0
20230830T1600,0.0
20230830T1700,0.0
20230830T1800,0.0
20230830T1900,0.0
20230830T2000,0.0
20230830T2100,0.0
20230830T2200,0.0
20230830T2300,0.0
20230831T0000,0.0
20230831T0100,0.0
20230831T0200,0.0
20230831T0300,0.0
20230831T0400,0.0
20230831T0500,0.0
20230831T0600,0.0
20230831T0700,0.0
20230831T0800,0.0
20230831T0900,0.0
20230831T1000,0.0
20230831T1100,0.0
20230831T1200,0.0
20230831T1300,0.0
20230831T1400,0.0
20230831T1500,0.0
20230831T1600,0.0
20230831T1700,0.0
20230831T1800,0.0
20230831T1900,0.0
20230831T2000,0.0
20230831T2100,0.0
20230831T2200,0.0
20230831T2300,0.0
20230901T0000,0.0
20230901T0100,0.0
20230901T0200,0.0
20230901T0300,0.0
20230901T0400,0.0
20230901T0500,0.0
20230901T0600,0.0
20230901T0700,0.0
20230901T0800,0.0
20230901T0900,0.0
20230901T1000,0.0
20230901T1100,0.0
20230901T1200,0.0
20230901T1300,0.0
20230901T1400,0.0
20230901T1500,0.0
20230901T1600,0.0
20230901T1700,0.0
20230901T1800,0.0
20230901T1900,0.0
20230901T2000,0.0
20230901T2100,0.0
20230901T2200,0.0
20230901T2300,0.0
20230902T0000,0.0
20230902T0100,0.0
20230902T0200,0.0
20230902T0300,0.0
20230902T0400,0.0
20230902T0500,0.0
20230902T0600,0.0
20230902T0700,0.1
20230902T0800,0.3
20230902T0900,0.0
20230902T1000,0.0
20230902T1100,0.2
20230902T1200,0.0
20230902T1300,0.0
20230902T1400,0.0
20230902T1500,0.0
20230902T1600,0.0
20230902T1700,0.0
20230902T1800,0.0
20230902T1900,0.0
20230902T2000,0.0
20230902T2100,0.0
20230902T2200,0.0
20230902T2300,0.0
20230903T0000,0.0
20230903T0100,0.0
20230903T0200,0.0
20230903T0300,0.2
20230903T0400,0.0
20230903T0500,0.0
20230903T0600,0.0
20230903T0700,0.0
20230903T0800,0.0
20230903T0900,0.0
20230903T1000,0.0
20230903T1100,0.2
20230903T1200,0.4
20230903T1300,1.1
20230903T1400,0.4
20230903T1500,2.9
20230903T1600,1.8
20230903T1700,0.4
20230903T1800,0.6
20230903T1900,0.0
20230903T2000,0.0
20230903T2100,0.0
20230903T2200,0.0
20230903T2300,0.0
20230904T0000,0.0
20230904T0100,0.0
20230904T0200,0.0
20230904T0300,0.0
20230904T0400,0.1
20230904T0500,0.0
20230904T0600,0.0
20230904T0700,0.2
20230904T0800,0.3
20230904T0900,0.4
20230904T1000,0.2
20230904T1100,0.1
20230904T1200,0.0
20230904T1300,0.0
20230904T1400,0.1
20230904T1500,0.8
20230904T1600,0.6
20230904T1700,0.7
20230904T1800,0.2
20230904T1900,0.0
20230904T2000,0.0
20230904T2100,0.1
20230904T2200,0.2
20230904T2300,0.2
20230905T0000,0.2
20230905T0100,0.1
20230905T0200,0.3
20230905T0300,0.1
20230905T0400,0.0
20230905T0500,0.0
20230905T0600,0.0
20230905T0700,0.0
20230905T0800,0.0
20230905T0900,0.2
20230905T1000,0.0
20230905T1100,0.0
20230905T1200,0.0
20230905T1300,0.0
20230905T1400,0.0
20230905T1500,0.0
20230905T1600,0.0
20230905T1700,0.0
20230905T1800,0.0
20230905T1900,0.0
20230905T2000,0.0
20230905T2100,0.0
20230905T2200,0.0
20230905T2300,0.0
20230906T0000,0.0
20230906T0100,0.0
20230906T0200,0.0
20230906T0300,0.0
20230906T0400,0.0
20230906T0500,0.0
20230906T0600,0.0
20230906T0700,0.0
20230906T0800,0.0
20230906T0900,0.0
20230906T1000,0.0
20230906T1100,0.0
20230906T1200,0.0
20230906T1300,0.0
20230906T1400,0.0
20230906T1500,0.0
20230906T1600,0.0
20230906T1700,0.0
20230906T1800,0.0
20230906T1900,0.0
20230906T2000,0.0
20230906T2100,0.0
20230906T2200,0.2
20230906T2300,0.0
20230907T0000,0.0
20230907T0100,0.0
20230907T0200,0.0
20230907T0300,0.0
20230907T0400,0.0
20230907T0500,0.0
20230907T0600,0.0
20230907T0700,0.0
20230907T0800,0.0
20230907T0900,0.0
20230907T1000,0.0
20230907T1100,0.0
20230907T1200,0.0
20230907T1300,0.0
20230907T1400,0.0
20230907T1500,0.0
20230907T1600,0.0
20230907T1700,0.0
20230907T1800,0.0
20230907T1900,0.0
20230907T2000,0.0
20230907T2100,0.0
20230907T2200,0.0
20230907T2300,0.0
20230908T0000,0.0
20230908T0100,0.0
20230908T0200,0.0
20230908T0300,0.0
20230908T0400,0.0
20230908T0500,0.0
20230908T0600,0.0
20230908T0700,0.1
20230908T0800,0.0
20230908T0900,0.0
20230908T1000,0.0
20230908T1100,0.0
20230908T1200,1.3
20230908T1300,0.0
20230908T1400,0.2
20230908T1500,0.2
20230908T1600,0.9
20230908T1700,0.0
20230908T1800,0.0
20230908T1900,0.0
20230908T2000,0.0
20230908T2100,0.0
20230908T2200,0.0
20230908T2300,0.0
20230909T0000,0.0
20230909T0100,0.0
20230909T0200,0.0
20230909T0300,0.0
20230909T0400,0.0
20230909T0500,0.1
20230909T0600,0.3
20230909T0700,0.0
20230909T0800,0.0
20230909T0900,0.1
20230909T1000,0.2
20230909T1100,0.2
20230909T1200,0.0
20230909T1300,0.0
20230909T1400,0.0
20230909T1500,0.0
20230909T1600,0.0
20230909T1700,0.0
20230909T1800,0.0
20230909T1900,0.0
20230909T2000,0.0
20230909T2100,0.0
20230909T2200,0.0
20230909T2300,0.0
20230910T0000,0.0
20230910T0100,0.0
20230910T0200,0.0
20230910T0300,0.0
20230910T0400,0.0
20230910T0500,0.0
20230910T0600,0.0
20230910T0700,0.0
20230910T0800,0.0
20230910T0900,0.0
20230910T1000,0.0
20230910T1100,0.0
20230910T1200,0.0
20230910T1300,0.2
20230910T1400,0.0
20230910T1500,0.0
20230910T1600,0.0
20230910T1700,0.0
20230910T1800,0.0
20230910T1900,0.2
20230910T2000,0.0
20230910T2100,0.0
20230910T2200,0.0
20230910T2300,0.0
20230911T0000,0.0
20230911T0100,0.0
20230911T0200,0.0
20230911T0300,0.0
20230911T0400,0.0
20230911T0500,0.0
20230911T0600,0.0
20230911T0700,0.0
20230911T0800,0.0
20230911T0900,0.1
20230911T1000,0.2
20230911T1100,0.1
20230911T1200,0.0
20230911T1300,0.0
20230911T1400,0.0
20230911T1500,0.0
20230911T1600,0.0
20230911T1700,0.0
20230911T1800,0.0
20230911T1900,0.0
20230911T2000,0.0
20230911T2100,0.0
20230911T2200,0.0
20230911T2300,0.0
20230912T0000,0.0
20230912T0100,0.0
20230912T0200,0.0
20230912T0300,0.0
20230912T0400,0.0
20230912T0500,0.0
20230912T0600,0.0
20230912T0700,0.0
20230912T0800,0.0
20230912T0900,0.0
20230912T1000,0.0
20230912T1100,0.0
20230912T1200,0.0
20230912T1300,0.0
20230912T1400,0.0
20230912T1500,0.0
20230912T1600,0.0
20230912T1700,0.0
20230912T1800,0.0
20230912T1900,0.0
20230912T2000,0.0
20230912T2100,0.0
20230912T2200,0.0
20230912T2300,0.0
20230913T0000,0.0
20230913T0100,0.0
20230913T0200,0.0
20230913T0300,0.0
20230913T0400,0.0
20230913T0500,0.0
20230913T0600,0.0
20230913T0700,0.0
20230913T0800,0.0
20230913T0900,0.0
20230913T1000,0.0
20230913T1100,0.0
20230913T1200,0.0
20230913T1300,0.0
20230913T1400,0.0
20230913T1500,0.0
20230913T1600,0.0
20230913T1700,0.0
20230913T1800,0.0
20230913T1900,0.0
20230913T2000,0.0
20230913T2100,0.0
20230913T2200,0.0
20230913T2300,0.0
20230914T0000,0.0
20230914T0100,0.0
20230914T0200,0.0
20230914T0300,0.0
20230914T0400,0.0
20230914T0500,0.0
20230914T0600,0.0
20230914T0700,0.0
20230914T0800,0.0
20230914T0900,0.0
20230914T1000,0.0
20230914T1100,0.0
20230914T1200,0.0
20230914T1300,0.0
20230914T1400,0.0
20230914T1500,0.0
20230914T1600,0.0
20230914T1700,0.0
20230914T1800,0.0
20230914T1900,0.0
20230914T2000,0.0
20230914T2100,0.0
20230914T2200,0.0
20230914T2300,0.0
20230915T0000,0.0
20230915T0100,0.0
20230915T0200,0.0
20230915T0300,0.0
20230915T0400,0.0
20230915T0500,0.0
20230915T0600,0.0
20230915T0700,0.0
20230915T0800,0.0
20230915T0900,0.0
20230915T1000,0.0
20230915T1100,0.0
20230915T1200,0.0
20230915T1300,0.0
20230915T1400,0.0
20230915T1500,0.0
20230915T1600,0.0
20230915T1700,0.0
20230915T1800,0.0
20230915T1900,0.0
20230915T2000,0.0
20230915T2100,0.0
20230915T2200,0.0
20230915T2300,0.0
20230916T0000,0.1
20230916T0100,0.2
20230916T0200,0.4
20230916T0300,0.6
20230916T0400,1.1
20230916T0500,1.2
20230916T0600,0.2
20230916T0700,0.7
20230916T0800,0.2
20230916T0900,0.1
20230916T1000,0.2
20230916T1100,0.2
20230916T1200,0.1
20230916T1300,0.1
20230916T1400,0.2
20230916T1500,0.1
20230916T1600,0.0
20230916T1700,0.0
20230916T1800,0.0
20230916T1900,0.0
20230916T2000,0.0
20230916T2100,0.0
20230916T2200,0.0
20230916T2300,0.0
20230917T0000,0.0
20230917T0100,0.0
20230917T0200,0.0
20230917T0300,0.2
20230917T0400,0.0
20230917T0500,0.0
20230917T0600,0.0
20230917T0700,0.0
20230917T0800,0.0
20230917T0900,0.0
20230917T1000,0.6
20230917T1100,0.0
20230917T1200,1.1
20230917T1300,0.7
20230917T1400,0.5
20230917T1500,0.0
20230917T1600,0.2
20230917T1700,0.5
20230917T1800,0.3
20230917T1900,1.0
20230917T2000,0.0
20230917T2100,0.0
20230917T2200,0.1
20230917T2300,0.0
20230918T0000,0.0
20230918T0100,0.0
20230918T0200,0.0
20230918T0300,0.0
20230918T0400,0.0
20230918T0500,0.0
20230918T0600,0.0
20230918T0700,0.0
20230918T0800,0.0
20230918T0900,0.0
20230918T1000,0.0
20230918T1100,0.0
20230918T1200,0.0
20230918T1300,0.0
20230918T1400,0.0
20230918T1500,0.0
20230918T1600,0.0
20230918T1700,0.0
20230918T1800,0.0
20230918T1900,0.0
20230918T2000,0.0
20230918T2100,0.0
20230918T2200,0.0
20230918T2300,0.0
20230919T0000,0.0
20230919T0100,0.0
20230919T0200,0.0
20230919T0300,0.0
20230919T0400,0.0
20230919T0500,0.0
20230919T0600,0.0
20230919T0700,0.0
20230919T0800,0.0
20230919T0900,0.0
20230919T1000,0.0
20230919T1100,0.0
20230919T1200,0.0
20230919T1300,0.0
20230919T1400,0.0
20230919T1500,0.0
20230919T1600,0.0
20230919T1700,0.0
20230919T1800,0.0
20230919T1900,0.0
20230919T2000,0.0
20230919T2100,0.0
20230919T2200,0.0
20230919T2300,0.0
20230920T0000,0.0
20230920T0100,0.0
20230920T0200,0.0
20230920T0300,0.0
20230920T0400,0.0
20230920T0500,0.0
20230920T0600,0.0
20230920T0700,0.0
20230920T0800,0.0
20230920T0900,0.0
20230920T1000,0.0
20230920T1100,0.0
20230920T1200,0.0
20230920T1300,0.0
20230920T1400,0.0
20230920T1500,0.0
20230920T1600,0.0
20230920T1700,0.0
20230920T1800,0.0
20230920T1900,0.0
20230920T2000,0.0
20230920T2100,0.0
20230920T2200,0.0
20230920T2300,0.0
20230921T0000,0.0
20230921T0100,0.0
20230921T0200,0.0
20230921T0300,0.0
20230921T0400,0.0
20230921T0500,0.0
20230921T0600,0.1
20230921T0700,0.7
20230921T0800,0.9
20230921T0900,0.4
20230921T1000,0.0
20230921T1100,0.0
20230921T1200,0.0
20230921T1300,0.0
20230921T1400,0.0
20230921T1500,0.0
20230921T1600,0.0
20230921T1700,0.0
20230921T1800,0.0
20230921T1900,0.0
20230921T2000,0.0
20230921T2100,0.0
20230921T2200,0.0
